Outlet_ID,Records,Total_Marketing_Spend,Total_Sales_Revenue,Total_Orders,Average_Conversion_Rate,Revenue_Per_Marketing_Rupee,Marketing_Spend_Percentage,Marketing_Effectiveness_Score,Effectiveness_Category,Marketing_Category,Alert_Level,Marketing_Insights,Recommendations
OUT0665,39,1915420.31,37985134.12,33349.0,13.728717948717948,19.83122655726669,5.0425524468307446,48.63,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,915,420.31 against sales revenue of ₹37,985,134.12. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 33,349 orders from ₹37,985,134.12 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0666,40,7880529.37,140384925.29,79093.0,22.157249999999998,17.814149113437033,5.613515378322,57.46,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹7,880,529.37 against sales revenue of ₹140,384,925.29. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 79,093 orders from ₹140,384,925.29 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0667,38,10744016.8,214560768.93,171162.0,32.26289473684211,19.97025627603263,5.007447006076499,80.01,High Performing,Moderate,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹10,744,016.80 against sales revenue of ₹214,560,768.93. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 171,162 orders from ₹214,560,768.93 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.",Continue effective marketing activities and consider scaling campaigns that generate strong results.
OUT0668,40,4410024.75,83126780.29,46662.0,21.1175,18.849504255049816,5.305179311185854,54.63,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,410,024.75 against sales revenue of ₹83,126,780.29. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 46,662 orders from ₹83,126,780.29 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0669,39,5490675.53,108637423.81,84429.0,37.086410256410254,19.785802897371354,5.054128989290878,73.79,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹5,490,675.53 against sales revenue of ₹108,637,423.81. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 84,429 orders from ₹108,637,423.81 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0670,40,921644.22,18362834.23,24065.0,14.176750000000002,19.923994347840647,5.019073899247414,48.09,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹921,644.22 against sales revenue of ₹18,362,834.23. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 24,065 orders from ₹18,362,834.23 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0671,39,5586354.67,122268241.46,95752.0,24.62974358974359,21.886945724482615,4.568933521324565,68.28,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹5,586,354.67 against sales revenue of ₹122,268,241.46. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 95,752 orders from ₹122,268,241.46 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0672,40,5600939.76,115395025.67,66845.0,22.969,20.602797140242767,4.853709878289938,61.43,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹5,600,939.76 against sales revenue of ₹115,395,025.67. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 66,845 orders from ₹115,395,025.67 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0673,40,3163568.17,66205074.8,50429.0,21.7845,20.927342558260726,4.778437573791549,59.12,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,163,568.17 against sales revenue of ₹66,205,074.80. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 50,429 orders from ₹66,205,074.80 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0674,39,516490.89,9842459.01,11527.0,14.653589743589745,19.056403899011656,5.247579791546422,45.59,Moderate,Needs Improvement,High,"Overall marketing effectiveness is moderate. Total marketing spend is ₹516,490.89 against sales revenue of ₹9,842,459.01. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 11,527 orders from ₹9,842,459.01 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is below the lower-performing outlet range.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities. Review campaigns and redirect marketing spending toward better-performing activities."
OUT0675,40,3952515.88,74646638.17999999,64637.0,27.191250000000004,18.885854085423684,5.294968368795199,61.79,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,952,515.88 against sales revenue of ₹74,646,638.18. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 64,637 orders from ₹74,646,638.18 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0676,39,1679341.83,34740787.22,37902.0,27.70948717948718,20.687144570203433,4.8339199090837415,62.2,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,679,341.83 against sales revenue of ₹34,740,787.22. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 37,902 orders from ₹34,740,787.22 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0677,39,5349359.22,102572827.36,88684.0,18.793846153846154,19.17478769728237,5.2151816008984,58.05,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹5,349,359.22 against sales revenue of ₹102,572,827.36. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 88,684 orders from ₹102,572,827.36 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0678,40,1147995.79,24288230.740000002,20424.0,18.93075,21.15707300633916,4.726551729061843,53.7,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,147,995.79 against sales revenue of ₹24,288,230.74. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 20,424 orders from ₹24,288,230.74 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0679,39,3043825.89,61436171.08,104054.0,22.803076923076922,20.183865076461387,4.954452460971955,64.84,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,043,825.89 against sales revenue of ₹61,436,171.08. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 104,054 orders from ₹61,436,171.08 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0680,38,3372980.69,66426424.67,140716.0,33.39710526315789,19.693686615798562,5.077769437022448,77.01,High Performing,Moderate,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹3,372,980.69 against sales revenue of ₹66,426,424.67. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 140,716 orders from ₹66,426,424.67 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.",Continue effective marketing activities and consider scaling campaigns that generate strong results.
OUT0681,39,1088102.45,21076349.07,22824.0,12.601025641025641,19.36982043372846,5.162670471940518,45.71,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,088,102.45 against sales revenue of ₹21,076,349.07. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 22,824 orders from ₹21,076,349.07 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0682,40,1510605.18,34462468.27,39185.0,19.96525,22.813683367615624,4.383334264292961,59.5,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,510,605.18 against sales revenue of ₹34,462,468.27. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 39,185 orders from ₹34,462,468.27 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0683,40,1561919.6099999999,32646999.1,46949.0,28.013749999999998,20.90184340537219,4.784267017056401,63.85,Moderate,High Performing,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,561,919.61 against sales revenue of ₹32,646,999.10. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 46,949 orders from ₹32,646,999.10 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0684,38,1462963.14,27959807.83,16573.0,17.219736842105263,19.111765064702862,5.2323790953608995,48.4,Moderate,Needs Improvement,High,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,462,963.14 against sales revenue of ₹27,959,807.83. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 16,573 orders from ₹27,959,807.83 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is below the lower-performing outlet range.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities. Review campaigns and redirect marketing spending toward better-performing activities."
OUT0685,40,6294576.76,143584811.46,136658.0,26.69475,22.81087624070852,4.383873681342367,76.23,High Performing,High Performing,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹6,294,576.76 against sales revenue of ₹143,584,811.46. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 136,658 orders from ₹143,584,811.46 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is among the stronger outlet results.",Continue effective marketing activities and consider scaling campaigns that generate strong results. Continue monitoring successful campaigns and consider scaling effective activities.
OUT0686,39,358844.12,7136990.62,14885.0,22.786153846153844,19.888832566073535,5.027947199403774,54.14,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹358,844.12 against sales revenue of ₹7,136,990.62. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 14,885 orders from ₹7,136,990.62 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0687,40,2268969.05,46349897.92,52765.0,24.289250000000003,20.42773475468958,4.895305387546363,60.62,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,268,969.05 against sales revenue of ₹46,349,897.92. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 52,765 orders from ₹46,349,897.92 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0688,40,1570060.09,31257319.48,20217.0,10.787,19.908358717659016,5.023015780366589,44.81,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,570,060.09 against sales revenue of ₹31,257,319.48. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 20,217 orders from ₹31,257,319.48 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0689,39,1200282.54,22500579.9,14862.0,18.815128205128204,18.746069487939064,5.3344515800679435,48.91,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,200,282.54 against sales revenue of ₹22,500,579.90. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 14,862 orders from ₹22,500,579.90 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0690,40,8860853.97,182332188.82,135661.0,29.7445,20.57727047949533,4.8597310367109765,74.88,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹8,860,853.97 against sales revenue of ₹182,332,188.82. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 135,661 orders from ₹182,332,188.82 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0691,38,3745031.31,77828918.26,56911.0,19.416842105263157,20.781913906081602,4.811876348440461,57.65,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,745,031.31 against sales revenue of ₹77,828,918.26. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 56,911 orders from ₹77,828,918.26 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0692,40,1907372.68,37176378.0,32296.0,22.213749999999997,19.490883134595386,5.130603847421607,54.98,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,907,372.68 against sales revenue of ₹37,176,378.00. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 32,296 orders from ₹37,176,378.00 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0693,40,8970993.44,172687351.61,122453.0,32.233999999999995,19.249523786297633,5.194933709018967,73.2,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹8,970,993.44 against sales revenue of ₹172,687,351.61. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 122,453 orders from ₹172,687,351.61 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0694,40,2660235.45,53935549.53,61933.0,18.854,20.27472776140924,4.932248717555618,56.9,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,660,235.45 against sales revenue of ₹53,935,549.53. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 61,933 orders from ₹53,935,549.53 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0695,39,5926752.26,103147892.05,83250.0,19.654102564102566,17.403779932924007,5.745878216422553,55.16,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹5,926,752.26 against sales revenue of ₹103,147,892.05. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 83,250 orders from ₹103,147,892.05 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0696,39,2676236.03,51912862.85,33513.0,17.526153846153846,19.39771465149881,5.1552464708657455,51.07,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,676,236.03 against sales revenue of ₹51,912,862.85. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 33,513 orders from ₹51,912,862.85 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0697,40,4533690.35,86319132.93,77762.0,21.257749999999998,19.03948577564412,5.252242690709798,58.62,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,533,690.35 against sales revenue of ₹86,319,132.93. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 77,762 orders from ₹86,319,132.93 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0698,40,3267251.9699999997,73485524.22,87505.0,21.43775,22.491538728799053,4.4461164354200475,65.7,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,267,251.97 against sales revenue of ₹73,485,524.22. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 87,505 orders from ₹73,485,524.22 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0699,39,3094054.58,72280675.73,130431.0,31.054871794871797,23.361150833350845,4.280611032964951,80.06,High Performing,High Performing,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹3,094,054.58 against sales revenue of ₹72,280,675.73. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 130,431 orders from ₹72,280,675.73 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is among the stronger outlet results.",Continue effective marketing activities and consider scaling campaigns that generate strong results. Continue monitoring successful campaigns and consider scaling effective activities.
OUT0700,39,695157.82,13628493.62,26686.0,13.81974358974359,19.604891476298146,5.100767842601815,47.56,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹695,157.82 against sales revenue of ₹13,628,493.62. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 26,686 orders from ₹13,628,493.62 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0701,40,3123092.09,63272165.76,66408.0,24.752000000000002,20.25946207689316,4.935965210747355,62.28,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,123,092.09 against sales revenue of ₹63,272,165.76. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 66,408 orders from ₹63,272,165.76 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0702,39,8613312.26,152297894.48,133571.0,30.642307692307693,17.68168735589298,5.65556883725081,70.51,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹8,613,312.26 against sales revenue of ₹152,297,894.48. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 133,571 orders from ₹152,297,894.48 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0703,40,4676148.34,93976186.3,57842.0,32.66725,20.096921540346173,4.975886470932477,67.6,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,676,148.34 against sales revenue of ₹93,976,186.30. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 57,842 orders from ₹93,976,186.30 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0704,38,621338.74,14266748.209999999,18235.0,20.168684210526315,22.96130482705778,4.355153191562494,57.52,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹621,338.74 against sales revenue of ₹14,266,748.21. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 18,235 orders from ₹14,266,748.21 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0705,40,2099518.79,40600763.65,33400.0,33.50325,19.338128262238605,5.171131282403847,64.23,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,099,518.79 against sales revenue of ₹40,600,763.65. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 33,400 orders from ₹40,600,763.65 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0706,39,1605187.44,34633169.23,56826.0,18.03282051282051,21.575778857327713,4.634826889043559,57.82,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,605,187.44 against sales revenue of ₹34,633,169.23. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 56,826 orders from ₹34,633,169.23 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0707,37,6789821.49,145727466.81,127788.0,24.053243243243244,21.462635950683882,4.6592599450401435,70.75,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹6,789,821.49 against sales revenue of ₹145,727,466.81. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 127,788 orders from ₹145,727,466.81 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0708,39,4112198.28,87051714.56,87296.0,20.74025641025641,21.16914327389875,4.723856733649612,62.87,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,112,198.28 against sales revenue of ₹87,051,714.56. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 87,296 orders from ₹87,051,714.56 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0709,39,2119708.08,40993591.4,77721.0,20.55974358974359,19.339262696965328,5.1708279455602915,58.54,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,119,708.08 against sales revenue of ₹40,993,591.40. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 77,721 orders from ₹40,993,591.40 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0710,38,2757915.36,55608663.75,39803.0,23.37421052631579,20.163296001223184,4.959506620045334,57.94,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,757,915.36 against sales revenue of ₹55,608,663.75. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 39,803 orders from ₹55,608,663.75 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0711,39,5262458.97,107537796.81,89041.0,24.786923076923078,20.434895060093933,4.893590092140181,65.2,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹5,262,458.97 against sales revenue of ₹107,537,796.81. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 89,041 orders from ₹107,537,796.81 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0712,39,6020003.81,116587122.58,128105.0,31.94846153846154,19.36661940086048,5.1635237895756285,73.81,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹6,020,003.81 against sales revenue of ₹116,587,122.58. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 128,105 orders from ₹116,587,122.58 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0713,41,8695039.56,166665189.60999998,112839.0,28.989756097560974,19.167847191485347,5.217069971447891,69.27,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹8,695,039.56 against sales revenue of ₹166,665,189.61. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 112,839 orders from ₹166,665,189.61 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0714,39,3848663.87,75249423.0,66712.0,27.113333333333337,19.552090164735535,5.114542698885545,63.09,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,848,663.87 against sales revenue of ₹75,249,423.00. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 66,712 orders from ₹75,249,423.00 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0715,40,1180038.77,21437414.740000002,17311.0,20.61325,18.166703743132103,5.5045759216393275,49.71,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,180,038.77 against sales revenue of ₹21,437,414.74. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 17,311 orders from ₹21,437,414.74 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0716,38,7692040.85,149953160.85,147263.0,42.06263157894737,19.494587167981564,5.12962901641963,84.62,High Performing,Moderate,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹7,692,040.85 against sales revenue of ₹149,953,160.85. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 147,263 orders from ₹149,953,160.85 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.",Continue effective marketing activities and consider scaling campaigns that generate strong results.
OUT0717,39,4539180.19,90307196.96,86783.0,23.774615384615384,19.895045620561714,5.0263770140164485,63.19,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,539,180.19 against sales revenue of ₹90,307,196.96. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 86,783 orders from ₹90,307,196.96 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0718,40,8562788.41,162281509.16,107127.0,23.673750000000002,18.951946654489387,5.276502821746374,63.84,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹8,562,788.41 against sales revenue of ₹162,281,509.16. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 107,127 orders from ₹162,281,509.16 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0719,40,4385679.59,85382567.42999999,54234.0,23.25475,19.468491867186312,5.136504701144708,58.32,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,385,679.59 against sales revenue of ₹85,382,567.43. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 54,234 orders from ₹85,382,567.43 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
